[rosmaster.main][INFO] 2023-11-14 00:17:28,442: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-11-14 00:17:28,442: Starting ROS Master Node
[rosmaster.master][INFO] 2023-11-14 00:17:28,882: +PUB [/mavros/gpsstatus/gps1/raw] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,882: +PUB [/mavros/gpsstatus/gps2/raw] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,882: +PUB [/mavros/gpsstatus/gps1/rtk] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,883: +PUB [/mavros/gpsstatus/gps2/rtk] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,885: +SUB [/mavros/hil/state] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,886: +SUB [/mavros/hil/gps] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,887: +SUB [/mavros/hil/imu_ned] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,888: +SUB [/mavros/hil/optical_flow] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,890: +SUB [/mavros/hil/rc_inputs] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,890: +PUB [/mavros/hil/controls] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,890: +PUB [/mavros/hil/actuator_controls] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,891: +PUB [/mavros/home_position/home] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,893: +SUB [/mavros/home_position/set] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,893: +SERVICE [/mavros/home_position/req_update] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,899: +PUB [/mavros/imu/data] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,899: +PUB [/mavros/imu/mag] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,900: +PUB [/mavros/imu/temperature_imu] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,900: +PUB [/mavros/imu/temperature_baro] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,901: +PUB [/mavros/imu/static_pressure] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,901: +PUB [/mavros/imu/diff_pressure] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,902: +PUB [/mavros/imu/data_raw] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,908: +PUB [/mavros/landing_target/pose_in] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,909: +PUB [/mavros/landing_target/lt_marker] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,912: +SUB [/mavros/landing_target/pose] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,914: +PUB [/mavros/local_position/pose] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,915: +PUB [/mavros/local_position/pose_cov] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,915: +PUB [/mavros/local_position/velocity_local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,915: +PUB [/mavros/local_position/velocity_body] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,916: +PUB [/mavros/local_position/velocity_body_cov] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,916: +PUB [/mavros/local_position/accel] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,916: +PUB [/mavros/local_position/odom] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,917: +PUB [/mavros/log_transfer/raw/log_entry] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,917: +PUB [/mavros/log_transfer/raw/log_data] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,918: +SERVICE [/mavros/log_transfer/raw/log_request_list] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,918: +SERVICE [/mavros/log_transfer/raw/log_request_data] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,919: +SERVICE [/mavros/log_transfer/raw/log_request_end] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,919: +PUB [/mavros/manual_control/control] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,920: +SUB [/mavros/manual_control/send] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,922: +SUB [/mavros/mocap/pose] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,924: +SUB [/mavros/mount_control/command] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,924: +PUB [/mavros/mount_control/orientation] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,925: +SERVICE [/mavros/mount_control/configure] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,927: +SUB [/mavros/obstacle/send] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,931: +PUB [/mavros/odometry/in] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,933: +SUB [/mavros/odometry/out] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,937: +SUB [/mavros/onboard_computer/status] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,938: +SERVICE [/mavros/param/pull] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,938: +SERVICE [/mavros/param/push] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,938: +SERVICE [/mavros/param/set] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,938: +SERVICE [/mavros/param/get] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,939: +PUB [/mavros/param/param_value] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,942: +PUB [/mavros/px4flow/raw/optical_flow_rad] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,943: +PUB [/mavros/px4flow/ground_distance] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,943: +PUB [/mavros/px4flow/temperature] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,945: +SUB [/mavros/px4flow/raw/send] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,946: +PUB [/mavros/rc/in] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,946: +PUB [/mavros/rc/out] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,947: +SUB [/mavros/rc/override] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,949: +SUB [/mavros/setpoint_accel/accel] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,954: +SUB [/mavros/setpoint_attitude/thrust] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,955: +SUB [/mavros/setpoint_attitude/cmd_vel] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,963: +SUB [/mavros/setpoint_position/local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,964: +SUB [/mavros/setpoint_position/global] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,966: +SUB [/mavros/setpoint_position/global_to_local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,968: +SUB [/mavros/global_position/global] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,970: +SUB [/mavros/local_position/pose] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,971: +SERVICE [/mavros/setpoint_position/mav_frame] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,973: +SUB [/mavros/setpoint_raw/local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,974: +SUB [/mavros/setpoint_raw/global] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,977: +SUB [/mavros/setpoint_raw/attitude] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,978: +PUB [/mavros/setpoint_raw/target_local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,978: +PUB [/mavros/setpoint_raw/target_global] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,979: +PUB [/mavros/setpoint_raw/target_attitude] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,981: +SUB [/mavros/setpoint_trajectory/local] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,981: +PUB [/mavros/setpoint_trajectory/desired] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,981: +SERVICE [/mavros/setpoint_trajectory/reset] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,982: +SERVICE [/mavros/setpoint_trajectory/mav_frame] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,984: +SUB [/mavros/setpoint_velocity/cmd_vel] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,985: +SUB [/mavros/setpoint_velocity/cmd_vel_unstamped] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,985: +SERVICE [/mavros/setpoint_velocity/mav_frame] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,989: +PUB [/mavros/state] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,989: +PUB [/mavros/extended_state] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,990: +PUB [/mavros/battery] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,990: +PUB [/mavros/estimator_status] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,991: +PUB [/mavros/statustext/recv] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,994: +SUB [/mavros/statustext/send] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,994: +SERVICE [/mavros/set_stream_rate] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,995: +SERVICE [/mavros/set_mode] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,995: +SERVICE [/mavros/vehicle_info_get] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:28,996: +SERVICE [/mavros/set_message_interval] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,005: +PUB [/mavros/time_reference] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,005: +PUB [/mavros/timesync_status] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,007: +SUB [/mavros/trajectory/generated] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,010: +SUB [/mavros/trajectory/path] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,010: +PUB [/mavros/trajectory/desired] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,011: +PUB [/mavros/vfr_hud] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,015: +SUB [/mavros/vision_pose/pose] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,017: +SUB [/mavros/vision_pose/pose_cov] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,020: +SUB [/mavros/vision_speed/speed_twist_cov] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,022: +PUB [/mavros/mission/waypoints] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,023: +PUB [/mavros/mission/reached] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,023: +SERVICE [/mavros/mission/pull] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,024: +SERVICE [/mavros/mission/push] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,024: +SERVICE [/mavros/mission/clear] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,025: +SERVICE [/mavros/mission/set_current] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:29,026: +PUB [/mavros/wind_estimation] /mavros http://ubuntu:40749/
[rosmaster.master][INFO] 2023-11-14 00:17:38,125: +PARAM [/roslaunch/uris/host_ubuntu__37063] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,127: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,127: +PARAM [/rgb_image_receive_newprotocol_rgb/port] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/camera_id] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/image_transport] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/type] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/topic_name] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/frame_id] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,128: +PARAM [/rgb_image_receive_newprotocol_rgb/encoding] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:38,403: +PUB [/rosout] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,403: +SERVICE [/rgb_image_receive_newprotocol_rgb/get_loggers] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,404: +SERVICE [/rgb_image_receive_newprotocol_rgb/set_logger_level] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,407: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/']
[rosmaster.master][INFO] 2023-11-14 00:17:38,407: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:38,448: +PUB [/camera/left/compressedDepth] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,449: +SERVICE [/camera/left/compressedDepth/set_parameters] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,449: +PUB [/camera/left/compressedDepth/parameter_descriptions] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,450: +PUB [/camera/left/compressedDepth/parameter_updates] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,451: +PARAM [/camera/left/compressedDepth/depth_max] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,451: +PARAM [/camera/left/compressedDepth/depth_quantization] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,451: +PARAM [/camera/left/compressedDepth/png_level] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,452: +PARAM [/camera/left/compressedDepth/depth_max] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,452: +PARAM [/camera/left/compressedDepth/depth_quantization] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,452: +PARAM [/camera/left/compressedDepth/png_level] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,455: +PUB [/camera/left/compressed] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,455: +SERVICE [/camera/left/compressed/set_parameters] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,455: +PUB [/camera/left/compressed/parameter_descriptions] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,456: +PUB [/camera/left/compressed/parameter_updates] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,458: +PARAM [/camera/left/compressed/format] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,459: +PARAM [/camera/left/compressed/jpeg_quality] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,459: +PARAM [/camera/left/compressed/png_level] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,460: +PARAM [/camera/left/compressed/format] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,460: +PARAM [/camera/left/compressed/jpeg_quality] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,460: +PARAM [/camera/left/compressed/png_level] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,462: +PUB [/camera/left] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,469: +PUB [/camera/left/theora] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,470: +SERVICE [/camera/left/theora/set_parameters] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,470: +PUB [/camera/left/theora/parameter_descriptions] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,471: +PUB [/camera/left/theora/parameter_updates] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:38,471: +PARAM [/camera/left/theora/optimize_for] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,472: +PARAM [/camera/left/theora/target_bitrate] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,472: +PARAM [/camera/left/theora/quality] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,473: +PARAM [/camera/left/theora/keyframe_frequency] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,473: +PARAM [/camera/left/theora/optimize_for] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,473: +PARAM [/camera/left/theora/target_bitrate] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,474: +PARAM [/camera/left/theora/quality] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,474: +PARAM [/camera/left/theora/keyframe_frequency] by /rgb_image_receive_newprotocol_rgb
[rosmaster.master][INFO] 2023-11-14 00:17:38,475: +SUB [/wintime] /rgb_image_receive_newprotocol_rgb http://ubuntu:35951/
[rosmaster.master][INFO] 2023-11-14 00:17:48,166: +PARAM [/roslaunch/uris/host_ubuntu__41113] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,168: +PARAM [/obj_control/mav_z] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,169: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,169: +PARAM [/obj_control/mav_y] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,169: +PARAM [/obj_control/ip] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,169: +PARAM [/obj_control/mav_x] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,169: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:48,958: +PUB [/rosout] /obj_control http://ubuntu:45261/
[rosmaster.master][INFO] 2023-11-14 00:17:48,959: +SERVICE [/obj_control/get_loggers] /obj_control http://ubuntu:45261/
[rosmaster.master][INFO] 2023-11-14 00:17:48,960: +SERVICE [/obj_control/set_logger_level] /obj_control http://ubuntu:45261/
[rosmaster.master][INFO] 2023-11-14 00:17:48,960: +SUB [/ue4_ros/obj] /obj_control http://ubuntu:45261/
[rosmaster.master][INFO] 2023-11-14 00:17:48,971: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/']
[rosmaster.master][INFO] 2023-11-14 00:17:48,971: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:50,187: +PARAM [/roslaunch/uris/host_ubuntu__35313] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:50,188: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:50,188: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-11-14 00:17:50,359: +PUB [/rosout] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,359: +SERVICE [/ekf_node/get_loggers] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,359: +SERVICE [/ekf_node/set_logger_level] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,362: +SUB [/mavros/local_position/pose] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,364: +SUB [/mavros/local_position/velocity_local] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,365: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/']
[rosmaster.master][INFO] 2023-11-14 00:17:50,366: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:50,366: +SUB [/mavros/imu/data] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,368: +SUB [/tracker/pos_image] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,369: +SUB [/camera/left/compressed] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,371: +SUB [/ekf/state] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,371: +PUB [/tracker/pos_image_ekf] /ekf_node http://ubuntu:36681/
[rosmaster.master][INFO] 2023-11-14 00:17:50,841: +PUB [/tracker/pos_image] /img_pub http://ubuntu:33953/
[rosmaster.master][INFO] 2023-11-14 00:17:50,868: publisherUpdate[/tracker/pos_image] -> http://ubuntu:36681/ ['http://ubuntu:33953/']
[rosmaster.master][INFO] 2023-11-14 00:17:50,869: publisherUpdate[/tracker/pos_image] -> http://ubuntu:36681/ ['http://ubuntu:33953/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:50,940: +PUB [/rosout] /img_pub http://ubuntu:33953/
[rosmaster.master][INFO] 2023-11-14 00:17:50,942: +SERVICE [/img_pub/get_loggers] /img_pub http://ubuntu:33953/
[rosmaster.master][INFO] 2023-11-14 00:17:50,943: +SERVICE [/img_pub/set_logger_level] /img_pub http://ubuntu:33953/
[rosmaster.master][INFO] 2023-11-14 00:17:50,944: +SUB [/camera/left/compressed] /img_pub http://ubuntu:33953/
[rosmaster.master][INFO] 2023-11-14 00:17:50,969: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/', 'http://ubuntu:33953/']
[rosmaster.master][INFO] 2023-11-14 00:17:50,970: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/', 'http://ubuntu:33953/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:51,216: +PUB [/rosout] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,217: +SERVICE [/main_node/get_loggers] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,217: +SERVICE [/main_node/set_logger_level] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,218: +SUB [/mavros/state] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,219: +SUB [/mavros/local_position/pose] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,219: +SUB [/mavros/local_position/velocity_local] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,220: +PUB [/ue4_ros/obj] /main_node http://ubuntu:34237/
[rosmaster.master][INFO] 2023-11-14 00:17:51,271: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/', 'http://ubuntu:33953/', 'http://ubuntu:34237/']
[rosmaster.master][INFO] 2023-11-14 00:17:51,271: publisherUpdate[/rosout] -> http://ubuntu:41617/ ['http://ubuntu:40749/', 'http://ubuntu:35951/', 'http://ubuntu:45261/', 'http://ubuntu:36681/', 'http://ubuntu:33953/', 'http://ubuntu:34237/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-11-14 00:17:51,271: publisherUpdate[/ue4_ros/obj] -> http://ubuntu:45261/ ['http://ubuntu:34237/']
